2026-01-13 02:08:42.831188,148,0,Middle
2026-01-13 02:08:42.893112,128,0,Middle
2026-01-13 02:08:42.931284,126,0,Middle
2026-01-13 02:08:42.967656,128,0,Middle
2026-01-13 02:08:43.005778,136,0,Middle
2026-01-13 02:08:43.040841,142,0,Middle
2026-01-13 02:08:43.079174,138,0,Middle
2026-01-13 02:08:43.112000,115,0,Middle
2026-01-13 02:08:43.145625,102,0,Middle
2026-01-13 02:08:43.178703,97,0,Middle
2026-01-13 02:08:43.210375,121,0,Middle
2026-01-13 02:08:43.241936,123,0,Middle
2026-01-13 02:08:43.274409,123,0,Middle
2026-01-13 02:08:43.308886,130,0,Middle
2026-01-13 02:08:43.339698,134,0,Middle
2026-01-13 02:08:43.374621,135,0,Middle
2026-01-13 02:08:43.407029,136,0,Middle
2026-01-13 02:08:43.441720,134,0,Middle
2026-01-13 02:08:43.477255,134,0,Middle
2026-01-13 02:08:43.510268,121,0,Middle
2026-01-13 02:08:43.541997,121,0,Middle
2026-01-13 02:08:43.576851,123,0,Middle
2026-01-13 02:08:43.607351,120,0,Middle
2026-01-13 02:08:43.639545,107,0,Middle
2026-01-13 02:08:43.674168,105,0,Middle
2026-01-13 02:08:43.707606,83,0,Middle
2026-01-13 02:08:43.742964,69,0,Middle
2026-01-13 02:08:43.776251,68,0,Middle
2026-01-13 02:08:43.808686,65,0,Middle
2026-01-13 02:08:43.841352,62,0,Middle
2026-01-13 02:08:43.873988,62,0,Middle
2026-01-13 02:08:43.906912,64,0,Middle
2026-01-13 02:08:43.957400,62,0,Middle
2026-01-13 02:08:43.996026,60,0,Middle
2026-01-13 02:08:44.029172,58,0,Middle
2026-01-13 02:08:44.061057,56,0,Middle
2026-01-13 02:08:44.094147,56,0,Middle
2026-01-13 02:08:44.225376,54,0,Middle
2026-01-13 02:08:44.259393,53,0,Middle
2026-01-13 02:08:44.292679,52,0,Middle
2026-01-13 02:08:44.325854,48,0,Middle
2026-01-13 02:08:44.358272,45,0,Middle
2026-01-13 02:08:44.391008,45,0,Middle
2026-01-13 02:08:44.423550,42,0,Middle
2026-01-13 02:08:44.456681,41,0,Middle
2026-01-13 02:08:44.494561,38,0,Middle
2026-01-13 02:08:44.599455,36,0,Middle
2026-01-13 02:08:44.630135,35,0,Middle
2026-01-13 02:08:44.664768,34,0,Middle
2026-01-13 02:08:44.699088,33,0,Middle
2026-01-13 02:08:44.731891,33,0,Middle
2026-01-13 02:08:44.766605,33,0,Middle
2026-01-13 02:08:44.800568,33,0,Middle
2026-01-13 02:08:44.833345,33,0,Middle
2026-01-13 02:08:44.867550,33,0,Middle
2026-01-13 02:08:44.901054,33,0,Middle
2026-01-13 02:08:44.933949,33,0,Middle
2026-01-13 02:08:44.966886,33,0,Middle
2026-01-13 02:08:45.007636,33,0,Middle
2026-01-13 02:08:45.038854,33,0,Middle
2026-01-13 02:08:45.072320,33,0,Middle
2026-01-13 02:08:45.106214,33,0,Middle
2026-01-13 02:08:45.139534,33,0,Middle
2026-01-13 02:08:45.174427,33,0,Middle
2026-01-13 02:08:45.209695,37,0,Middle
2026-01-13 02:08:45.243716,38,0,Middle
2026-01-13 02:08:45.280323,38,0,Middle
2026-01-13 02:08:45.313597,42,0,Middle
2026-01-13 02:08:45.348715,44,0,Middle
2026-01-13 02:08:45.382589,45,0,Middle
2026-01-13 02:08:45.415645,52,0,Middle
2026-01-13 02:08:45.448986,55,0,Middle
2026-01-13 02:08:45.481621,56,0,Middle
2026-01-13 02:08:45.514665,55,0,Middle
2026-01-13 02:08:45.548938,55,0,Middle
2026-01-13 02:08:45.581651,55,0,Middle
2026-01-13 02:08:45.615442,50,0,Middle
2026-01-13 02:08:45.650017,48,0,Middle
2026-01-13 02:08:45.684754,48,0,Middle
2026-01-13 02:08:45.717540,46,0,Middle
2026-01-13 02:08:45.751871,46,0,Middle
2026-01-13 02:08:45.785315,45,0,Middle
2026-01-13 02:08:45.817750,45,0,Middle
2026-01-13 02:08:45.850445,45,0,Middle
2026-01-13 02:08:45.883505,45,0,Middle
2026-01-13 02:08:45.916932,44,0,Middle
2026-01-13 02:08:45.948534,44,0,Middle
2026-01-13 02:08:45.982789,45,0,Middle
2026-01-13 02:08:46.016149,44,0,Middle
2026-01-13 02:08:46.049951,44,0,Middle
2026-01-13 02:08:46.083279,44,0,Middle
2026-01-13 02:08:46.115948,44,0,Middle
2026-01-13 02:08:46.150430,45,0,Middle
2026-01-13 02:08:46.184062,45,0,Middle
2026-01-13 02:08:46.219617,45,0,Middle
2026-01-13 02:08:46.251552,44,0,Middle
2026-01-13 02:08:46.285593,44,0,Middle
2026-01-13 02:08:46.318251,43,0,Middle
2026-01-13 02:08:46.349648,43,0,Middle
2026-01-13 02:08:46.383784,42,0,Middle
2026-01-13 02:08:46.416478,41,0,Middle
2026-01-13 02:08:46.449865,40,0,Middle
2026-01-13 02:08:46.483717,40,0,Middle
2026-01-13 02:08:46.514918,40,0,Middle
2026-01-13 02:08:46.547188,39,0,Middle
2026-01-13 02:08:46.577208,39,0,Middle
2026-01-13 02:08:46.608396,38,0,Middle
2026-01-13 02:08:46.639530,39,0,Middle
2026-01-13 02:08:46.671778,39,0,Middle
2026-01-13 02:08:46.705047,39,0,Middle
2026-01-13 02:08:46.739953,38,0,Middle
2026-01-13 02:08:46.774511,37,0,Middle
2026-01-13 02:08:46.807168,38,0,Middle
2026-01-13 02:08:46.851480,37,0,Middle
2026-01-13 02:08:46.896513,37,0,Middle
2026-01-13 02:08:46.927837,36,0,Middle
2026-01-13 02:08:46.958347,36,0,Middle
2026-01-13 02:08:46.990392,37,0,Middle
2026-01-13 02:08:47.022319,33,0,Middle
2026-01-13 02:08:47.053174,35,0,Middle
2026-01-13 02:08:47.084874,35,0,Middle
2026-01-13 02:08:47.115983,35,0,Middle
2026-01-13 02:08:47.147890,36,0,Middle
2026-01-13 02:08:47.178955,36,0,Middle
2026-01-13 02:08:47.210053,33,0,Middle
2026-01-13 02:08:47.244805,33,0,Middle
2026-01-13 02:08:47.279507,33,0,Middle
2026-01-13 02:08:47.314229,35,0,Middle
2026-01-13 02:08:47.347871,36,0,Middle
2026-01-13 02:08:47.382354,36,0,Middle
2026-01-13 02:08:47.415244,37,0,Middle
2026-01-13 02:08:47.448890,36,0,Middle
2026-01-13 02:08:47.481475,36,0,Middle
2026-01-13 02:08:47.516230,37,0,Middle
2026-01-13 02:08:47.549735,36,0,Middle
2026-01-13 02:08:47.582761,35,0,Middle
2026-01-13 02:08:47.616905,35,0,Middle
2026-01-13 02:08:47.649929,35,0,Middle
2026-01-13 02:08:47.682989,34,0,Middle
2026-01-13 02:08:47.716816,33,0,Middle
2026-01-13 02:08:47.752065,33,0,Middle
2026-01-13 02:08:47.785609,34,0,Middle
2026-01-13 02:08:47.819880,33,0,Middle
2026-01-13 02:08:47.852341,35,0,Middle
2026-01-13 02:08:47.884483,35,0,Middle
2026-01-13 02:08:47.917422,37,0,Middle
2026-01-13 02:08:47.949889,38,0,Middle
2026-01-13 02:08:47.982815,38,0,Middle
2026-01-13 02:08:48.016929,36,0,Middle
2026-01-13 02:08:48.049127,35,0,Middle
2026-01-13 02:08:48.082765,37,0,Middle
2026-01-13 02:08:48.115701,34,0,Middle
2026-01-13 02:08:48.149977,32,0,Middle
2026-01-13 02:08:48.182746,32,0,Middle
2026-01-13 02:08:48.215512,33,0,Middle
2026-01-13 02:08:48.251147,32,0,Middle
2026-01-13 02:08:48.286378,32,0,Middle
2026-01-13 02:08:48.322447,32,0,Middle
2026-01-13 02:08:48.356657,32,0,Middle
2026-01-13 02:08:48.389143,33,0,Middle
2026-01-13 02:08:48.422492,32,0,Middle
2026-01-13 02:08:48.456042,33,0,Middle
2026-01-13 02:08:48.489612,33,0,Middle
2026-01-13 02:08:48.522226,33,0,Middle
2026-01-13 02:08:48.554185,33,0,Middle
2026-01-13 02:08:48.613618,33,0,Middle
2026-01-13 02:08:48.648434,33,0,Middle
2026-01-13 02:08:48.681676,33,0,Middle
2026-01-13 02:08:48.715701,32,0,Middle
2026-01-13 02:08:48.800047,32,0,Middle
2026-01-13 02:08:48.834299,33,0,Middle
2026-01-13 02:08:48.868328,34,0,Middle
2026-01-13 02:08:48.909217,33,0,Middle
2026-01-13 02:08:48.942743,33,0,Middle
2026-01-13 02:08:48.975238,34,0,Middle
2026-01-13 02:08:49.006103,33,0,Middle
2026-01-13 02:08:49.040000,33,0,Middle
2026-01-13 02:08:49.072839,33,0,Middle
2026-01-13 02:08:49.104494,34,0,Middle
2026-01-13 02:08:49.138598,34,0,Middle
2026-01-13 02:08:49.170635,34,0,Middle
2026-01-13 02:08:49.203972,34,0,Middle
2026-01-13 02:08:49.237980,34,0,Middle
2026-01-13 02:08:49.270580,34,0,Middle
2026-01-13 02:08:49.308800,34,0,Middle
2026-01-13 02:08:49.341766,35,0,Middle
2026-01-13 02:08:49.377729,35,0,Middle
2026-01-13 02:08:49.412496,35,0,Middle
2026-01-13 02:08:49.445866,35,0,Middle
2026-01-13 02:08:49.478196,34,0,Middle
2026-01-13 02:08:49.512843,34,0,Middle
2026-01-13 02:08:49.545381,35,0,Middle
2026-01-13 02:08:49.580315,35,0,Middle
2026-01-13 02:08:49.613227,35,0,Middle
2026-01-13 02:08:49.645601,35,0,Middle
2026-01-13 02:08:49.678383,35,0,Middle
2026-01-13 02:08:49.709470,35,0,Middle
2026-01-13 02:08:49.743650,35,0,Middle
2026-01-13 02:08:49.776996,35,0,Middle
2026-01-13 02:08:49.808372,36,0,Middle
2026-01-13 02:08:49.841734,37,0,Middle
2026-01-13 02:08:49.877592,37,0,Middle
2026-01-13 02:08:49.912317,39,0,Middle
2026-01-13 02:08:49.972248,40,0,Middle
2026-01-13 02:08:50.005492,40,0,Middle
2026-01-13 02:08:50.108325,38,0,Middle
2026-01-13 02:08:50.143385,37,0,Middle
2026-01-13 02:08:50.177601,37,0,Middle
2026-01-13 02:08:50.211050,37,0,Middle
2026-01-13 02:08:50.245177,37,0,Middle
2026-01-13 02:08:50.278950,37,0,Middle
2026-01-13 02:08:50.311884,36,0,Middle
2026-01-13 02:08:50.345690,36,0,Middle
2026-01-13 02:08:50.378590,36,0,Middle
2026-01-13 02:08:50.411690,34,0,Middle
2026-01-13 02:08:50.444941,34,0,Middle
2026-01-13 02:08:50.478705,34,0,Middle
2026-01-13 02:08:50.510882,32,0,Middle
2026-01-13 02:08:50.544656,32,0,Middle
2026-01-13 02:08:50.578925,32,0,Middle
2026-01-13 02:08:50.611913,29,0,Up
2026-01-13 02:08:50.645279,29,0,Middle
2026-01-13 02:08:50.680424,28,0,Middle
2026-01-13 02:08:50.714680,27,0,Middle
2026-01-13 02:08:50.748763,27,0,Middle
2026-01-13 02:08:50.782712,27,0,Middle
2026-01-13 02:08:50.815438,27,0,Middle
2026-01-13 02:08:50.847610,27,0,Middle
2026-01-13 02:08:50.880549,27,0,Middle
2026-01-13 02:08:50.912953,27,0,Middle
2026-01-13 02:08:50.945643,27,0,Middle
2026-01-13 02:08:50.978737,27,0,Middle
2026-01-13 02:08:51.011983,28,0,Middle
2026-01-13 02:08:51.044598,28,0,Middle
2026-01-13 02:08:51.079431,28,0,Middle
2026-01-13 02:08:51.112505,28,0,Middle
2026-01-13 02:08:51.145646,29,0,Middle
2026-01-13 02:08:51.181290,29,0,Middle
2026-01-13 02:08:51.215151,29,0,Middle
